,hotel,star,review,preprocessed_review,date,star_label,helpful,sentiment
5993,휘슬락 호텔,5.0,"공항에서 렌트카타고 빨리 도착함. 수영장 이용이 되는줄 몰랐는데 전객실 투숙객 가능!(옷은 개인적으로 미리 준비해야함) 산전망은 테라스 바로앞에 미니 놀이공원이 있어서 오후시간대에 시끄러울 수 있다고 체크인시 안내받음.. 테라스 문 꽉닫으면 그리 소음이 들리진 않음! 하지만 복도 지나갈때 방마다 대화소리가 들림ㅋㅋㅋ  로비층에는 서가앤쿡 조식당이있고, 카페도 있음. 
다만 오래전 지어진 것인지 관리 미흡인지 흰색 속커텐에는 뭔지모른 빨간색이 묻어있고ㅜㅜ 벽지에 수많은 캐리어 바퀴 등이 스친 검은 자국들이 많아서 때탐",공항에서 렌터카 타고 빨리 도착함 수영장 이용이 되는 줄 몰랐는데 전 객실 투숙객 가능 옷은 개인적으로 미리 준비해야 함 산 전망은 테라스 바로 앞에 미니 놀이공원이 있어서 오후 시간대에 시끄러울 수 있다고 체크인 시 안내받음 테라스 문 꽉 닫으면 그리 소음이 들리진 않으면 하지만 복도 지나갈 때 방마다 대화소리가 들림  로비층에는 서가 앤 쿡 모 식당이 있고 카페도 있음 다만 오래전 지어진 것인지 관리 미흡인지 흰색 속 커튼에는 뭔지 모른 빨간색이 묻어있고 벽지에 수많은 캐리어 바퀴 등이 스친 검은 자국들이 많아서 때탐,2019-06-24,1.0,1.0,긍정
5994,휘슬락 호텔,4.0,"방도 깨끗하고 잘 쉬다 왔어요 
방이랑 화장실쪽이랑 분리할 수 있게 문이 달려있어서 너무 좋았어요 소음도 덜 들리고 ㅎㅎ 다음에 또 이용하고 싶어요",방도 깨끗하고 잘 쉬다 왔어요 방이랑 화장실 쪽이랑 분리할 수 있게 문이 달려있어서 너무 좋았어요 소음도 덜 들리고  다음에 또 이용 하고 싶어요,2019-06-19,1.0,1.0,긍정
5995,휘슬락 호텔,5.0,공항이랑 가깝도 침대도 진짜 엄청 넓고 이불도 두개여서 너~~무 좋았어요 바닥이 살짝 축축한거빼곤 정말좋았습니다.,공항이랑 가깝도 침대도 진짜 엄청 넓고 이불도 두 개여서 너무 좋았어요 바닥이 살짝 축축한 거 빼곤 정말 좋았습니다,2019-06-14,1.0,1.0,긍정
5996,휘슬락 호텔,5.0,"3박4일로 지냈는데 직원분들도 친절하고 객실도 깔끔해서 외출하고 오면 세팅까지 되있어서 너무너무 좋았어요 
업그레이드를 해주신건지 바다가 보이고 테라스가 있어서 확트여보여서 답답하지 않았고 에어컨도 키면 거의 바로 시원해져서 금방 추워졌어요 ㅋㅋㅋㅋ
샴푸,린스같은것도 일회용이라서 너무 청결했고 침대도 푹신해서 편하고 티비도 커서 보기 너무 편했어요!!
객실도 보통에서 좀 큰 편인거같아서 좋았고 의자나 테이블이 있어서 물건 놨두기 편하고 무엇보다 친구랑 전신거울이랑 화장대같이 있는게 너무 좋았어요!!
방음도 잘 되있어서 소리 걱정은 안했고요 드라이기도 바람이 쎄서 금방 말라서 좋았어요
다만 약간 아쉬운점은 샤워기 수압이 약간 약한데 아주 크게 불편한건 아니라서 괜찮았어요
가격이 너무 저렴했는데 친절,청결,시설,교통 어느하나 빠짐 없이 너무 좋아서 너무 편하게 놀다 왔어요!!
담에도 제주도 가면 꼭 이호텔에서 다시 묵고 싶습니다!!ㅎㅎ더보기",박일로 지냈는데 직원분들도 친절하고 객실도 깔끔해서 외출하고 오면 세팅까지 돼있어서 너무너무 좋았어요 업그레이드를 해주신 건지 바다가 보이고 테라스가 있어서 확 트여 보여서 답답하지 않았고 에어컨도 키면 거의 바로 시원해져서 금방 추워졌어요 샴푸린스 같은 것도 일회용이라서 너무 청결했고 침대도 푹신해서 편하고 티브이도 커서 보기 너무 편했어요 객실도 보통에서 좀 큰 편인 거 같아서 좋았고 의자나 테이블이 있어서 물건 놔두기 편하고 무엇보다 친구랑 전신거울이랑 화장대같이 있는 게 너무 좋았어요 방음도 잘 돼있어서 소리 걱정은 안 했고요 드라이기도 바람이 세서 금방 말라서 좋았어요 다만 약간 아쉬운 점은 샤워기 수압이 약간 약한데 아주 크게 불편한 건 아니라서 괜찮았어요 가격이 너무 저렴했는데 친절청결 시 설 교통 어느 하나 빠짐없이 너무 좋아서 너무 편하게 놀다 왔어 요담에도 제주도 가면 꼭 위 호텔에서 다시 묵고 싶습니다 ,2019-06-14,1.0,1.0,긍정
5997,휘슬락 호텔,5.0,진짜 아무생각 없이 갔다가 3박하는동안 너무 좋게 지낸거같아요,진짜 아무 생각 없이 갔다가 박하는 동안 너무 좋게 지낸 거 같아요,2019-06-12,1.0,0.0,긍정
5998,휘슬락 호텔,4.0,여자친구가 너무마음에 들어해요ㅎㅎ 다음에 근처에 묵게된다면 다시 이용할려구요. 청소도 잘되있고 전체적으로 청결했습니다,여자친구가 너무 마음에 들어 해요 다음에 근처에 묵게 된다면 다시 이용하려고요 청소도 잘 돼있고 전체적으로 청결했습니다,2019-06-03,1.0,1.0,긍정
5999,휘슬락 호텔,5.0,위치도 너무 좋고 주변에 놀거리 많고 객실도 깨끗하고 침대도 넓고 너무 좋았습니다 ㅎㅎ,위치도 너무 좋고 주변에 놀 거리 많고 객실도 깨끗하고 침대도 넓고 너무 좋았습니다 ,2019-06-03,1.0,1.0,긍정
6000,히든 클리프 호텔 앤 네이쳐,5.0,그냥 돈 먹는하마....좋긴하다...하지만 나에겐 너무 과분했다.....분수에 맞게 삽시다,그냥 돈 먹는 하마 좋긴 하다 하지만 나에겐 너무 과분했다 분수에 맞게 삽시다,2021-08-07,1.0,0.0,부정
6001,히든 클리프 호텔 앤 네이쳐,5.0,여자친구 보냈는데 너무 좋다네요,여자친구 보냈는데 너무 좋다네요,2021-08-05,1.0,0.0,긍정
6002,히든 클리프 호텔 앤 네이쳐,5.0,햇빛도 잘 들고 쾌적한 시설로 잘 안내해 주셨어요 서비스 매우 만족스럽습니다.,햇빛도 잘 들고 쾌적한 시설로 잘 안내해 주셨어요 서비스 매우 만족스럽습니다,2021-08-04,1.0,1.0,긍정
6003,히든 클리프 호텔 앤 네이쳐,5.0,모든 게 완벽해서 자꾸 생각나요ㅠ 또 가고싶어요! 제주도 갈때 앞으로도 히든클리프로 이용해야 겠어요!,모든 게 완벽해서 자꾸 생각나요 또 가고 싶어요 제주도 갈 때 앞으로도 히든 클리프로 이용해야겠어요,2021-07-31,1.0,0.0,긍정
6004,히든 클리프 호텔 앤 네이쳐,5.0,방 에어컨이 고장나서 더워서 깼더니 바로 확인주신 후 방 업그레이드해서 주시고 정말 감사했어요ㅠ 수영장도 너무 좋고 제주도 담에 갈 때도 히든클리프 애용할거에요!,방 에어컨이 고장 나서 더워서 깼더니 바로 확인 주신 후 방 업그레이드해서 주시고 정말 감사했어요 수영장도 너무 좋고 제주도 담에 갈 때도 히든 클리프 애용할 거예요,2021-07-31,1.0,1.0,긍정
6005,히든 클리프 호텔 앤 네이쳐,1.0,치약 칫솔이 없고 알수없는 수영장음악으로 인하여 밤까지 너무 시끄러웠어요. 방도 5성급 호텔이라는 명성에 비해 모텔만 못했어요. 그래도 직원분들은 친절하고 좋았어요. 재방문 의사는 없습니다.,치약 칫솔이 없고 알 수 없는 수영장 음악으로 인하여 밤까지 너무 시끄러웠어요 방도 성급 호텔이라는 명성에 비해 모텔만 못했어요 그래도 직원분들은 친절하고 좋았어요 재방문 의사는 없습니다,2021-07-24,0.0,1.0,부정
6006,히든 클리프 호텔 앤 네이쳐,5.0,깨끗하고 조식도 맛있고 직원분들도 친절합니다,깨끗하고 조식도 맛있고 직원분들도 친절합니다,2021-07-22,1.0,1.0,긍정
6007,히든 클리프 호텔 앤 네이쳐,4.0,"수영장이 다하는 곳! 수영장 관리를(수질,온도) 열심히 한다고 느꼈어요. 객실도 이만하면 좋구요.
물론 낮은 편이고 뒤에 정원 쪽 바라보는 객실은
전망은 하나도 없습니다만 수영장 하나로 여행이 너무 행복했어요. 샤워시설도 서비스 응대도 1층 치치카페에서의 블루베리빙수도 넘 맛있었어요.
서비스는 5성급은 이런거구나 싶을 정도^^
차에서 내려 짐갖고 오면 체크인시 직접 들어주시기도 하고 사람이 몰리는 시간대인데도
불만 나오지 않게 순서대로 착착 해결해 주시더라구요. 전 또 갈거예요!더보기",수영장이 다하는 곳 수영장 관리를 수질 온도 열심히 한다고 느꼈어요 객실도 이만하면 좋고요 물론 낮은 편이고 뒤에 정원 쪽 바라보는 객실은 전망은 하나도 없습니다만 수영장 하나로 여행이 너무 행복했어요 샤워시설도 서비스 응대도 층 치치 카페에서의 블루베리빙수도 너무 맛있었어요 서비스는 성급은 이런 거구나 싶을 정도 차에서 내려 짐 갖고 오면 체크인 시 직접 들어주시기도 하고 사람이 몰리는 시간대인데도 불만 나오지 않게 순서대로 착착 해결해 주시더라고요 전 또 갈 거예요 ,2021-07-20,1.0,1.0,긍정
6008,히든 클리프 호텔 앤 네이쳐,5.0,친절하시고 시설도 깔끔하고 수영장도 너무 좋았어요 다음에 또 방문하겠습니다 ^^,친절하시고 시설도 깔끔하고 수영장도 너무 좋았어요 다음에 또 방문하겠습니다 ,2021-07-19,1.0,1.0,긍정
6009,히든 클리프 호텔 앤 네이쳐,5.0,"다 좋았어요
이 가격에 이용해도 후회없을만한 시설이었어요
객실 내부도 좋고 수영장도 좋고
그리고 샴푸 린스 바디워시가 록시땅이어서 좀 놀랬어요",다 좋았어요 이 가격에 이용해도 후회 없을만한 시설이었어요 객실 내부도 좋고 수영장도 좋고 그리고 샴푸 린스 보디워시가 록시땅이어서 좀 놀랬어요,2021-07-19,1.0,1.0,긍정
6010,히든 클리프 호텔 앤 네이쳐,5.0,"너무 깔끔하고 좋았습니다^^
조식또한 굿입니다!",너무 깔끔하고 좋았습니다 조식 또한 굿입니다,2021-07-15,1.0,1.0,긍정
6011,히든 클리프 호텔 앤 네이쳐,5.0,록시땅 어메니티가 좋았습니다. 야외수영장이 제일 기억에 남네요.,록시땅 어메니티가 좋았습니다 야외수영장이 제일 기억에 남네요,2021-07-15,1.0,1.0,긍정
6012,히든 클리프 호텔 앤 네이쳐,4.0,"옆방이랑 앞방에 정신나간 사람들이 있어서 밤 새도록 소리지르고 문 쾅쾅 치고 벽 쾅쾅쳐서 잠을 못잤어요
방음은 잘 안되는거 같아요
수영장이 정말 다 했다고 보고 조식 맛있었어요 과일은 왔다갔다해요
근데 다 좋은데 왜 칫솔은 안주는걸까..그건 이해가 안되네여
그래도 수영장 있어서 정말 좋았어요 수영장 최고더보기",옆방이랑 앞방에 정신 나간 사람들이 있어서 밤새도록 소리 지르고 문 쾅쾅 치고 벽 쾅쾅 쳐서 잠을 못 잤어요 방음은 잘 안되는 거 같아요 수영장이 정말 다 했다고 보고 조식 맛있었어요 과일은 왔다 갔다 해요 근데 다 좋은데 왜 칫솔은 안 주는 걸까 그건 이해가 안 되네요 그래도 수영장 있어서 정말 좋았어요 수영장 최고 ,2021-07-14,1.0,1.0,긍정
6013,히든 클리프 호텔 앤 네이쳐,5.0,돈값 하네요! 그래도 재방문은 안할거 같습니다,돈값 하네요 그래도 재방문은 안 할 거 같습니다,2021-07-14,1.0,0.0,부정
6014,히든 클리프 호텔 앤 네이쳐,5.0,수영장 물도 따뜻하고 언제가도 최고의 청결상태입니다!,수영장 물도 따뜻하고 언제 가도 최고의 청결상태입니다,2021-07-13,1.0,1.0,긍정
6015,히든 클리프 호텔 앤 네이쳐,5.0,인피니티풀은정말좋았습니다.  직원분들도친절하고 조식도맛있었습니다ㅋㅋㅋ,인피니티 풀은 정말 좋았습니다  직원분들도 친절하고 조식도 맛있었습니다,2021-07-10,1.0,1.0,긍정
6016,히든 클리프 호텔 앤 네이쳐,3.0,가든뷰라고 해서 큰 기대는 없었지만 이정도일줄은 몰랐습니다. 배우자에게 미안했어요. 직원분들은 정말 친절하시고 객실도 깨끗했고 조식도 좋았습니다. 다만 30만원대로 다시 이용할 일은 없을 것 같습니다.,가든 경치라고 해서 큰 기대는 없었지만 이 정도일 줄은 몰랐습니다 배우자에게 미안했어요 직원분들은 정말 친절하시고 객실도 깨끗했고 조식도 좋았습니다 다만 만 원대로 다시 이용할 일은 없을 것 같습니다,2021-07-03,0.0,1.0,부정
6017,히든 클리프 호텔 앤 네이쳐,5.0,객실과 인피니티풀 그리고 조식까지 너무 완벽했어요 하지만 화장실 하수구 냄새는 조금 심했어요ㅠㅠ,객실과 인피니티 풀 그리고 조식까지 너무 완벽했어요 하지만 화장실 하수구 냄새는 조금 심했어요,2021-07-02,1.0,1.0,긍정
6018,히든 클리프 호텔 앤 네이쳐,2.0,"여자직원분이 짐을 들어줘서 부담시랐음ㅎ
가장 저렴한 방을 예약해서 그런지 1층 가든전망객실뷰는 최악이었음.발코니는 반지하층인것으로 보여지는 벽과... 계단옆에위치하여 객실 안 프라이빗이 없었음.
편의점이 내부에 없어서 걸어가야 했는데, 엄청 더웠음.
결론은 수영장 빼고 메리트 없는 곳임!!!!!ㅠㅠ",여자 직원분이 짐을 들어줘서 부담시랐음가장 저렴한 방을 예약해서 그런지 층 가든 전망 객실 경치는 최악이었음 발코니는 반지하층인 것으로 보이는 벽과 계단 옆에 위치하여 객실 안 프라이빗이 없었음 편의점이 내부에 없어서 걸어가야 했는데 엄청 더웠음 결론은 수영장 빼고 메리트 없는 곳임,2021-06-30,0.0,1.0,부정
6019,히든 클리프 호텔 앤 네이쳐,4.0,수영장 온수가 조금 더 따뜻했으면 하는 아쉬움이 있었습니다:),수영장 온수가 조금 더 따뜻했으면 하는 아쉬움이 있었습니다,2021-06-26,1.0,1.0,긍정
6020,히든 클리프 호텔 앤 네이쳐,5.0,깨끗하고 좋았어요 인피니티풀에서 재밌게 놀았습니다,깨끗하고 좋았어요 인피니티 풀에서 재밌게 놀았습니다,2021-06-26,1.0,0.0,긍정
6021,히든 클리프 호텔 앤 네이쳐,5.0,수영장 궁금해서 가봤어요! 한번쯤 가볼만해요,수영장 궁금해서 가봤어요 한 번쯤 가볼만해요,2021-06-25,1.0,0.0,긍정
6022,히든 클리프 호텔 앤 네이쳐,4.0,전반적인 사항들은 좋았으나 체크인부분에서 좀 그랬네요…,전반적인 사항들은 좋았으나 체크인 부분에서 좀 그랬네요,2021-06-23,1.0,0.0,긍정
6023,히든 클리프 호텔 앤 네이쳐,5.0,직원분들 친절하시고 객실 부터 수영장 조식 최고였습니다~!,직원분들 친절하시고 객실부터 수영장 조식 최고였습니다,2021-06-21,1.0,1.0,긍정
6024,히든 클리프 호텔 앤 네이쳐,5.0,젊은 연령대에게 최고의 호텔 굿굿,젊은 연령대에게 최고의 호텔 굿굿,2021-06-18,1.0,0.0,긍정
6025,히든 클리프 호텔 앤 네이쳐,5.0,수영장은 명불허전이고 조식도 나쁘지 않게 나왔어요,수영장은 명불허전이고 조식도 나쁘지 않게 나왔어요,2021-06-18,1.0,1.0,긍정
6026,히든 클리프 호텔 앤 네이쳐,5.0,수영장도 지인짜 넓구 ! 진짜 너무너무좋앗어요!!!다음에 제주가면 또예약하고싶은곳이에요 ෆ,수영장도 진짜 넓고  진짜 너무너무 좋았어 요다음에 제주 가면 또 예약하고 싶은 곳이에요,2021-06-18,1.0,1.0,긍정
6027,히든 클리프 호텔 앤 네이쳐,5.0,기대한만큼 좋았던 히든클리프~ 청소가 살짝 미흡했던것 빼고는 다 만족합니다!,기대한 만큼 좋았던 히든 클리프 청소가 살짝 미흡했던 것 빼고는 다 만족합니다,2021-06-17,1.0,1.0,긍정
6028,히든 클리프 호텔 앤 네이쳐,5.0,수영장 뷰는 정말 최고.. 시설도 나름 깔끔하고 조식이 가성비 대비 정말 맛있었어요!,수영장 경치는 정말 최고 시설도 나름 깔끔하고 조식이  구성비  대비 정말 맛있었어요,2021-06-15,1.0,1.0,긍정
6029,히든 클리프 호텔 앤 네이쳐,5.0,"아주 좋앗어요 제주도 올때마다 예약하네요
특히 수영장이 깨끗하고 좋아요",아주 좋았어요 제주도 올 때마다 예약하네요 특히 수영장이 깨끗하고 좋아요,2021-06-12,1.0,1.0,긍정
6030,히든 클리프 호텔 앤 네이쳐,5.0,깔끔하고 좋았어요 뷰도 좋고^^,깔끔하고 좋았어요 경치도 좋고,2021-06-11,1.0,1.0,긍정
6031,히든 클리프 호텔 앤 네이쳐,5.0,"매년 이맘때쯤 꼭 한번씩 들리는 히든클리프
갈때마다 수영장 뷰가 너무 좋아 힐링하고 와요
무료 객실 업그레이드까지 감사해용",매년 이맘때쯤 꼭 한 번씩 들리는 히든 클리프 갈 때마다 수영장 경치가 너무 좋아 힐링하고 와요 무료 객실 업그레이드까지 감사해요,2021-06-09,1.0,1.0,긍정
6032,히든 클리프 호텔 앤 네이쳐,5.0,제주도 서귀포 주요 관광지와 가까워서 돌아다니기 좋음. 직원들도 친절하고 인피티니풀 이용 꼭 하세요~,제주도 서귀포 주요 관광지와 가까워서 돌아다니기 좋음 직원들도 친절하고 인피티니풀 이용 꼭 하세요,2021-06-06,1.0,1.0,긍정
